Timestamp,Open,High,Low,Close,Volume,Symbol,Market Cap
"Jun 20, 2020","$9,290.96","$9,394.97","$9,247.38","$9,332.34","$17,130,541,557",BTC/USD,"$171,809,438,651"
"Jun 19, 2020","$9,410.29","$9,440.88","$9,274.30","$9,288.02","$19,632,223,107",BTC/USD,"$170,985,625,732"
"Jun 18, 2020","$9,481.57","$9,482.78","$9,328.40","$9,411.84","$17,770,083,003",BTC/USD,"$173,256,688,664"
"Jun 17, 2020","$9,533.78","$9,540.42","$9,327.34","$9,480.26","$20,177,709,879",BTC/USD,"$174,508,805,561"
"Jun 16, 2020","$9,454.27","$9,579.43","$9,400.45","$9,538.02","$21,565,537,209",BTC/USD,"$175,563,963,385"
"Jun 15, 2020","$9,386.04","$9,504.86","$8,990.18","$9,450.70","$26,699,704,768",BTC/USD,"$173,947,607,772"
"Jun 14, 2020","$9,477.55","$9,482.27","$9,347.59","$9,386.79","$18,991,732,746",BTC/USD,"$172,763,239,787"
"Jun 13, 2020","$9,480.74","$9,493.21","$9,396.01","$9,475.28","$17,564,322,315",BTC/USD,"$174,381,819,725"
"Jun 12, 2020","$9,320.69","$9,540.47","$9,285.85","$9,480.84","$22,610,564,515",BTC/USD,"$174,474,896,922"
"Jun 11, 2020","$9,870.08","$9,938.30","$9,263.07","$9,321.78","$30,247,143,440",BTC/USD,"$171,538,133,043"
"Jun 10, 2020","$9,794.12","$9,908.90","$9,728.29","$9,870.09","$25,706,567,601",BTC/USD,"$181,616,765,438"
"Jun 09, 2020","$9,774.36","$9,836.37","$9,664.72","$9,795.70","$23,717,842,783",BTC/USD,"$180,237,817,527"
"Jun 08, 2020","$9,760.06","$9,782.31","$9,675.89","$9,771.49","$21,486,346,312",BTC/USD,"$179,782,576,534"
"Jun 07, 2020","$9,653.00","$9,768.50","$9,458.15","$9,758.85","$25,015,250,846",BTC/USD,"$179,540,253,701"
"Jun 06, 2020","$9,664.90","$9,773.43","$9,591.02","$9,653.68","$20,438,419,222",BTC/USD,"$177,595,657,884"
"Jun 05, 2020","$9,800.22","$9,869.24","$9,663.22","$9,665.53","$23,509,628,646",BTC/USD,"$177,801,825,145"
"Jun 04, 2020","$9,655.85","$9,887.61","$9,525.25","$9,800.64","$25,921,805,072",BTC/USD,"$180,276,153,545"
"Jun 03, 2020","$9,533.76","$9,682.86","$9,471.85","$9,656.72","$25,007,459,262",BTC/USD,"$177,619,631,126"
"Jun 02, 2020","$10,162.97","$10,182.34","$9,460.57","$9,529.80","$39,137,252,109",BTC/USD,"$175,277,218,229"
"Jun 01, 2020","$9,463.61","$10,199.56","$9,450.90","$10,167.27","$35,198,901,068",BTC/USD,"$186,993,405,740"
"May 31, 2020","$9,700.11","$9,700.34","$9,432.30","$9,461.06","$27,773,290,299",BTC/USD,"$173,997,151,930"
"May 30, 2020","$9,438.91","$9,704.03","$9,366.73","$9,700.41","$32,722,975,141",BTC/USD,"$178,390,129,758"
"May 29, 2020","$9,528.36","$9,573.67","$9,379.34","$9,439.12","$32,896,642,044",BTC/USD,"$173,575,756,364"
"May 28, 2020","$9,184.94","$9,546.32","$9,148.46","$9,525.75","$34,367,073,114",BTC/USD,"$175,161,235,290"
"May 27, 2020","$8,837.38","$9,203.32","$8,834.16","$9,181.02","$32,740,536,902",BTC/USD,"$168,814,700,531"
"May 26, 2020","$8,909.59","$8,991.97","$8,757.29","$8,835.05","$29,584,186,947",BTC/USD,"$162,445,535,235"
"May 25, 2020","$8,786.11","$8,951.01","$8,719.67","$8,906.93","$31,288,157,264",BTC/USD,"$163,760,453,116"
"May 24, 2020","$9,212.28","$9,288.40","$8,787.25","$8,790.37","$32,518,803,300",BTC/USD,"$161,610,414,643"
"May 23, 2020","$9,185.06","$9,302.50","$9,118.11","$9,209.29","$27,727,866,812",BTC/USD,"$169,305,492,440"
"May 22, 2020","$9,080.33","$9,232.94","$9,008.64","$9,182.58","$29,810,773,699",BTC/USD,"$168,807,619,957"
"May 21, 2020","$9,522.74","$9,555.24","$8,869.93","$9,081.76","$39,326,160,532",BTC/USD,"$166,947,987,864"
"May 20, 2020","$9,725.33","$9,804.79","$9,447.20","$9,522.98","$36,546,239,703",BTC/USD,"$175,050,963,475"
"May 19, 2020","$9,727.06","$9,836.05","$9,539.62","$9,729.04","$39,254,288,955",BTC/USD,"$178,831,635,026"
"May 18, 2020","$9,675.69","$9,906.03","$9,570.36","$9,726.57","$41,827,139,896",BTC/USD,"$178,779,483,464"
"May 17, 2020","$9,374.93","$9,823.00","$9,349.55","$9,670.74","$40,084,250,663",BTC/USD,"$177,745,404,470"
"May 16, 2020","$9,333.24","$9,564.20","$9,260.69","$9,377.01","$36,164,766,408",BTC/USD,"$172,340,956,579"
"May 15, 2020","$9,734.29","$9,755.83","$9,261.40","$9,328.20","$48,158,802,327",BTC/USD,"$171,436,341,789"
"May 14, 2020","$9,271.33","$9,793.27","$9,255.03","$9,733.72","$56,426,907,637",BTC/USD,"$178,881,641,547"
"May 13, 2020","$8,805.39","$9,317.88","$8,805.39","$9,269.99","$45,558,144,023",BTC/USD,"$170,352,710,071"
"May 12, 2020","$8,610.39","$8,949.90","$8,569.64","$8,804.48","$42,142,717,533",BTC/USD,"$161,791,577,301"
"May 11, 2020","$8,755.54","$9,033.47","$8,374.32","$8,601.80","$57,119,858,802",BTC/USD,"$158,059,235,276"
"May 10, 2020","$9,591.17","$9,595.58","$8,395.11","$8,756.43","$63,325,279,337",BTC/USD,"$160,884,755,211"
"May 09, 2020","$9,840.91","$9,913.86","$9,580.64","$9,593.90","$46,566,121,841",BTC/USD,"$176,251,395,673"
"May 08, 2020","$9,936.16","$9,996.74","$9,767.17","$9,842.67","$51,780,748,042",BTC/USD,"$180,804,859,844"
"May 07, 2020","$9,261.90","$9,992.66","$9,138.32","$9,951.52","$61,112,700,562",BTC/USD,"$182,787,376,637"
"May 06, 2020","$9,007.44","$9,411.47","$8,966.71","$9,268.76","$49,371,886,931",BTC/USD,"$170,229,620,935"
"May 05, 2020","$8,912.83","$9,062.41","$8,856.83","$9,003.07","$43,148,462,663",BTC/USD,"$165,332,488,792"
"May 04, 2020","$8,895.74","$8,956.91","$8,645.02","$8,912.65","$45,718,796,276",BTC/USD,"$163,654,493,632"
"May 03, 2020","$8,983.61","$9,167.78","$8,830.97","$8,897.47","$47,101,785,174",BTC/USD,"$163,358,189,151"
"May 02, 2020","$8,869.06","$9,007.19","$8,811.37","$8,988.60","$40,134,388,683",BTC/USD,"$165,012,307,600"
"May 01, 2020","$8,672.78","$9,048.02","$8,667.76","$8,864.77","$44,068,389,997",BTC/USD,"$162,722,652,380"
"Apr 30, 2020","$8,797.67","$9,440.65","$8,533.26","$8,658.55","$66,964,629,541",BTC/USD,"$158,922,133,909"
"Apr 29, 2020","$7,806.71","$8,871.75","$7,786.05","$8,801.04","$60,201,052,203",BTC/USD,"$161,522,471,385"
"Apr 28, 2020","$7,796.97","$7,814.53","$7,730.81","$7,807.06","$33,187,959,921",BTC/USD,"$143,266,252,261"
"Apr 27, 2020","$7,679.42","$7,795.60","$7,679.42","$7,795.60","$36,162,144,725",BTC/USD,"$143,040,988,590"
"Apr 26, 2020","$7,570.14","$7,700.59","$7,561.41","$7,679.87","$33,070,154,491",BTC/USD,"$140,903,867,573"
"Apr 25, 2020","$7,550.48","$7,641.36","$7,521.67","$7,569.94","$32,941,541,447",BTC/USD,"$138,874,072,264"
"Apr 24, 2020","$7,434.18","$7,574.20","$7,434.18","$7,550.90","$34,636,526,286",BTC/USD,"$138,512,029,491"
"Apr 23, 2020","$7,121.31","$7,491.78","$7,081.59","$7,429.72","$43,500,782,316",BTC/USD,"$136,275,638,031"
"Apr 22, 2020","$6,879.44","$7,145.87","$6,867.78","$7,117.21","$33,249,153,866",BTC/USD,"$130,530,916,077"
"Apr 21, 2020","$6,879.78","$6,934.55","$6,834.44","$6,880.32","$32,589,741,511",BTC/USD,"$126,175,238,603"
"Apr 20, 2020","$7,186.87","$7,240.29","$6,835.50","$6,881.96","$37,747,113,936",BTC/USD,"$126,192,239,912"
"Apr 19, 2020","$7,260.92","$7,280.52","$7,167.05","$7,189.42","$31,311,210,215",BTC/USD,"$131,815,853,850"
